time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-0.9867901842932325,-6.970314466214889,24.578205943530353,6.113007172058484,0.16211791180796276,0.0,-1.3123160416160855,-5.333552611096759,5.827505127225901,-0.04285435878527748,0.13856395597705187,0.0,478.03362040515714,478.4038900952383,477.6527495107403,475.41799256353937
3.960000000000003,-1.0689224109905635,-7.294549686420129,24.930309775680872,6.1109406499309955,0.17027169155005062,0.0,-1.426132798912751,-5.47454360339522,5.908302281389002,-0.021441446489003535,0.12994896795761612,0.0,480.18324428290526,479.5446489389487,478.6172950782402,480.2441061344593
4.020000000000002,-1.1570464641036529,-7.626322839937533,25.28151861041266,6.1100669140176755,0.1779704336494774,0.0,-1.5119727935713874,-5.58489597137098,5.798893693184083,-0.003489928818289037,0.124823875607131,0.0,420.752547773402,420.3245383507721,419.70624609886727,421.2619039101213
4.080000000000001,-1.2514914431239832,-7.965772163763233,25.631876040550868,6.109715836509551,0.1850791854806264,0.0,-1.6368051270842536,-5.730182170633464,5.878757971366373,-0.011050621490007257,0.10112404331506795,0.0,481.8986188356815,480.11456259338684,481.07525122128317,480.50238703882223
4.14,-1.3531415105423834,-8.313596841454304,25.98475784067302,6.109996320772751,0.19087664594599474,0.0,-1.7520176305613506,-5.864149809247409,5.883518455911978,0.02518478895105966,0.08563299469254337,0.0,460.9487163998338,459.7301103129788,457.43167457597553,460.3089010546358
4.199999999999998,-1.4617231799452846,-8.669420145448564,26.337462911246018,6.111155238391802,0.19585527751042164,0.0,-1.8677937862008098,-5.996731172025754,5.873029314356239,0.0037476086525755556,0.07705624988423575,0.0,456.04689714002467,455.36652984500165,456.38882673281427,454.6741062434911
4.259999999999997,-1.5771768835909292,-9.033092019032107,26.688702452628686,6.111242294875215,0.20056427335827287,0.0,-1.9810596905683455,-6.125891264357699,5.834780695625216,-0.003591667372524122,0.08119302071073153,0.0,447.8311860233397,448.17248956082835,447.0017325938631,446.4030561916932
4.319999999999996,-1.6997036059643136,-9.404725811575721,27.038552505470385,6.1109107171912935,0.2051200349828699,0.0,-2.1035480378593934,-6.262131738206354,5.82648549897998,-0.009707428346704287,0.06249600626190255,0.0,458.6423678897834,457.1588480639667,457.1658916122523,456.67829745693376
4.379999999999995,-1.8299128562550393,-9.784798750181459,27.38906183083903,6.1105464819967565,0.20893074949232293,0.0,-2.2370310598385705,-6.407181189147646,5.8565052255705305,0.0003589489074777466,0.06546912536875554,0.0,470.184288498507,470.4173160509417,469.9134482162558,470.6934243858073
4.439999999999993,-1.9680663425293552,-10.173516302720314,27.740670827937315,6.110797924319652,0.21437642750984587,0.0,-2.368476405340369,-6.550271931948113,5.863273739293727,0.010924423808526249,0.11817437694610744,0.0,462.0187299748486,466.16220602779765,464.2822600352131,465.1106220671045
